text,label
kue sing gaene sambat sing marai bingung pikiran banter mbok mbok arani sambat cookkkk nak kue ra sambat rapikiran banter su oke hobi iya muterwalik fakta kayak kedarung kbh omongan elek i goro koe,0.0
album mengecewakan nih lupa digital nya ya semangat dreamis kasih terbaik,0.0
astronomyconan gray,0.0
ari and jazmine,0.0
bangun tidur senang banget soalna habis mimpi nyium tangan harry pas konser,0.0
pagi pagi benda nak sial nih melekat lappy nih kat dinding karang,0.0
puasa puasa enaknya es krim aice jagung,0.0
gue culture shock bali yoyaka a ngerantau menginap rumah teman bapaknya mindahin motor ruang tamu gue bingung naruh motor rumah oh biar maling,0.0
akun 2nd ngestalk igku muncul viewer stories ku sengaja mencet follow post kripto gue gak tau if even connected though,0.0
eh b i general error sih,0.0
niki best boy,0.0
tukang cv gue kelakuannya mengajak main gopay suit menyuruh unduh tiktok lite,0.0
maksiat berulang padamu teruslah be obat yuktaubat,0.0
lanslsmd faltan pocas horas,0.0
rung bodho e kepikiran tekan,0.0
waheguru sb te mekr,0.0
joki tugas helpppp,0.0
bangun langsung jean,0.0
disuruh memilih merek lokal merek memilih merek lokal terkadang susah dapatin nya dibanding merek langsung official store nya,0.0
 o mains orang hutao mains hmu i can pull yanfeilumine lt3,0.0
menengok meja study tetibe haha sambung,0.0
orang minang berbicara bahasa indonesia logatnya ciri khas tersendiri,0.0
vi ual anak twitter hehe,0.0
dewasa diomongi baik diemdieman,0.0
allahu akbar comeback juni,0.0
nih kereta google maps pembaruan mesti penuh roadblock penuh ambulans menampak makcik basikal comel,0.0
tmi suddenly gue kangen deh rupiah prigkhing sih acel acel aduh ca nya ya prigkhingjogja ya aduh kkt gue habis reinstall sedih fkkkkkk,0.0
mengemis perhatian kali ya,0.0
making deku edit,0.0
vlive rang orang be engkar gara perkara autoclick ya allah,0.0
nih yaelah diungkit ajasial tau betapa sakit hatinya dreamzen baca,0.0
wtb usn related heejin amp seungyoun bisikin pricenya ya zonaba zonabu zonauang,0.0
pas libur cepat cepat libur pas libur kerjaan tau,0.0
hamil anak bram,0.0
nak unggah jar swafoto phone kakak daya malas nak unggah pon susah indonesia curhat jar tau,0.0
depresot gue baca dikta hukum huhu,0.0
aneh manga doang bikin be engkar,0.0
batas transfer harinya jam 1200wib orderan harinya dikirim keesokan,0.0
bersikap bodoh mencintai cinta mengajarkan menyakiti,0.0
fua morocho altas tetaaaaaas gugu gaga,0.0
wilayah lampung amp order reseller follow wahsoccerlpg hubung 081996832593 pin 774ab7bf6,0.0
puasa haid diuji disuruh belanja bulanan semoga panasnya rumah kayak sih parah banget,0.0
menonton keep running sih,0.0
dreamies keren banget,0.0
video musik nctzen wayzenni ayo mutualan help like ya terima kasih,0.0
semoga php tunjangan raya keluarga,0.0
sebentin rilisnya pop kreatif berkhayal,0.0
weh peruttt awat dok meletup2 haha,0.0
iri keuwuan ku like,0.0
como jyp rippeo,0.0
ya allah mengantuk banget banget banget,0.0
pacar kayak park chanyeol tolong,0.0
gue bangun,0.0
halo makassar kunjungi isu shop jlbougenville no31 makassar dapatkan produk2 tebaru,0.0
ku telaah jiwa ku kesepian keramaian wkwk,0.0
tidur pagi buta nyenyak pegal pegal banguntidur banguntidur iyalah cooooyyyy remuk badan gue,0.0
terpantau h3 lebaran mamaku gupuh lapo ,0.0
ngapainnn,0.0
hidup mentolerir lemahadolf hittler,0.0
hi cari mutualan hype wizone ketchy linus once daileee swith lightsum stan freepass tunggu ayo mutualan gaskeeeuun bantu like thanksrep ya facebook,0.0
pijat karawang kota karawang 08881183571 galuh mas peruri perumanas kuli pt buruh pt mercure galuhmas,0.0
darah rendah kambuh djejeh,0.0
wallahy nefsy adkhol grup eldof3a ashofhom byloko feh eh,0.0
jibeom,0.0
do not forget to recite these after prayers and on a daily basis ayatul kursi subhanallah 3 alhamdulillah 3 allahu akbar 4 surahs al falaaq ikhlas amp alnas allahumma aainni ala dhikrika wa shukrika wa husni ibadatik,0.0
mengantuk banget,0.0
julie andrews switzerland sweden norway finland rusia libya tunisia kazakhstan tajikistan uzbekistan greece raja raja of cups iya orang no 4,0.0
tau egk c tau egk c bentar lebaran omo omo,0.0
momento como el jyp muri0,0.0
baca novel pembangun jiwa ayatayat cinta karya kang abikentah sekian kalinyangg bosanbosan,0.0
like coba mantap ku eror,0.0
pas kerja pergi bank,0.0
diary sg tbz haha tau nak tulis,0.0
nct dream coba ya,0.0
ya allah ajarkan mengobatirasa kecewa takselamanya yangkuinginkan sesuatuyang kubutuhkan,0.0
oh al alaska tau kiraan al el dul,0.0
onda deh jyp no entiendo nd,0.0
ide modal modolmodol bokerberakbab in sundanese,0.0
merah muda mutualan ayo surat keputusan jbjb ya ,0.0
paso con jyp,0.0
kebhagian sirna,0.0
rumah me ua ketupat teteep masakan nyokapenaknya enak ngebekas lupa iya sih masakannyokap,0.0
seharian gasambat,0.0
sta cuti nih cuti,0.0
coba buka mutualan sih,0.0
help fanbase shake rupiah join follow ikuti mention mempromosikan,0.0
banget mampir acc,0.0
gasiappp lihat nana hc plssss tar jeno rambut nya gondrong menawan,0.0
menemani,0.0
kangen ya,0.0
kayak nyepelein dreamies parah sih wkwksemoga terbuka ya mata hatinya kekuatan dreamies sekuat,0.0
mencapai citacita melompat melewati samudra berjalan setapak setapak puncak,0.0
salah benefit blanja online jarang disadari anti kecopetanmenjelang lebaran banget berita kecopetan pusat perbelanjaan,0.0
bangun hiks,0.0
ih cakap,0.0
realistis mengelola uang intinya berinvestasi uang berkembang saham 3rd level 2nd level arah corporate planing menyajikan innovasi berkelanjutan niscaya perusahan tumbuh harga saham mengikuti,0.0
naina nall naina gall nu padd ve to main teri,0.0
niat tanggung sih anjing chat balas cok,0.0
work wajar sih jenuh cari kerja fg rumah apply kerja duit teman teman sibukampjauh maaf ya curhatt,0.0
tiraram a georgia vtmnc,0.0
ayo wtb jewel case 2 set 14 pcs fi mp disc pengangkutan air cargo dhl ups ya dom jabodetabek thankyouu,0.0
menge i mendekati lebaran orang menyebalkan,0.0
gue cape kerja tugas rl buka twitter stres gue niki salah sih an tolong menangis,0.0
aleg bersih ulhar bindo dadakan,0.0
jual pengikut twitter real human 500followers sepuluh ribu berlaku kelipatan minat sms 088216008461 322ffb25,0.0
pagi lemess,0.0
bocah cilik haha,0.0
lem tembak gue api asep anjir,0.0
semalam baking resepi 3 kali percubaan berjaya,0.0
isaka nomor jibu salam,0.0
hensemnyaaaa,0.0
bo ontainer ku menyimpan album lightstick2 penuh album coo ls onf tau taro jual2in album sayang banget tinggal album favorit beli bo impennya,0.0
tuhan jalanku mudahkanlah jalanku petunjukmu,0.0
libur sih,0.0
template nya salah cek ya 171 17l mengetren masuk nya 17l,0.0
beli netfli rusted zonajajan zonabu zonauang,0.0
mengantuk banget,0.0
ya larang mudikkarena lebaran kampungtetap semangat brothersama jugamudik2021lebaran2021 puasaramadhan,0.0
kenalan ku perawat anjing rumah nekat mudik tanggal 7 kemarenrumah nya sukabumi besok nya ketemu alfama menangis disuru bayar 2 juta disuruh,0.0
htolo rep an huntu,0.0
ditensi menangis,0.0
mengumpulkan niat bikin kuker eh pas beli bahan malas banget,0.0
taugasi gue mimpi mimpi jodoh gue deh,0.0
ne trip kemana tentuin langkah sial pastikan buletin niat biar selamet rumah go,0.0
sabar,0.0
che deh donde sacan jyp murio xd,0.0
jam segini lapar sih,0.0
masuk hati zonaba zonauang,0.0
aaa akun sebelah lock,0.0
sayang banget camilan kesukaan sumpahhhh,0.0
iys astronomyuyyyyyq,0.0
fd ta,0.0
yoona terpilih center girlband penghasilan center girlband sekorea selatan,0.0
akun gue kayak narutotwt,0.0
diejek fl0p dihina buktikan perjuangan siasia menunggu 5 full album berat bro hater cari kesalahan ngehate mending diam ngehate merekangehate salah membernya terima kasih,0.0
libur amp cuti lebaran presensi bkerja rumah wfh wajib 3 kali,0.0
adil wektp menyenangkan orang pilihlah orang sayang disenangkanorang dirimu,0.0
ayo bagikan lagu stevenjam kawanan dengar,0.0
jadikan kepandaian kebahagiaan meningkatkan ikhlas bersyukur kesuksesan,0.0
pas puasa jadwal gue menabung toilet sehari sehari kali,0.0
niki best boy,0.0
jj malam sore kirim gelembung kasih selamat dreamies amin,0.0
bikin sw peduli ya gileee mengharap care kayak,0.0
libur pekerjaan dipindah rumah libur,0.0
takut kehilangan cemburu,0.0
mengetuk pintu pas cek,0.0
anak bot,0.0
budak cinta yeonjun,0.0
okokokokokokooooooookkkaaaaaayyyyyyy tm fr,0.0
jigunamaru sha sha sha,0.0
no hicw las tareas,0.0
penderitaan membuatku kuat berkembang painchapter 474,0.0
pisti nyawa,0.0
twit mention ku yssc seminggu template,0.0
sick banget tai ku harga nya 200 300,0.0
bela mengesalkan banget asli,0.0
enakan banget pacar bohong gue menyesal banget,0.0
nak jual myvi blek ahhhnak angkat jazz,0.0
pakai tisu kering ambil 3 pakai tisu basah ambil 1 disayangsayang banget,0.0
absen postponed sih lebaran gue kelas jam 7 jumat,0.0
3alam had 48,0.0
monday madness besok nih produk shud be released jam 0910 meeting scrap bused kemarin gue 2 minggu gila,0.0
2 nih puasanya siapkan pacarnya lebaran2021,0.0
e mm na uyyywe miss mi,0.0
menampak,0.0
komunikasi seimbang sisi sisi,0.0
engene direct message,0.0
siang gue rencana swab semoga hasilnya negatif,0.0
kepikiran indomie paltuding,0.0
eh keren sunoo 13 jam 13k 15k like ayo engene semangattt,0.0
pagi pagi ditanyain kuliah ambil,0.0
senang pra order 2m besok,0.0
pagi pagi berbicara anjing,0.0
semoga digitalnya bagus,0.0
berkoar deh situ menge i gue mah,0.0
2 kerja yuk libur si e a a t,0.0
chan brai laik a daimon,0.0
ya allah seminggu straggle gan assignment finally tenang submit,0.0
te awa te awa senang 5 menit berubah suasana hatinya aneh,0.0
mari tunggu nct mimpi comeback menunggu kwiz,0.0
warga negara sumpah gigit orang,0.0
twask open po web ktownwithdrama,0.0
bentar gue te awa banget,0.0
sepele namanya dibohongi enak,0.0
ya allah ketiban duit 100 juta banyakbanyak,0.0
bilang dreamies,0.0
kangen mutual gyulrangdanku budak cinta im aduh lupa nama penggunanya,0.0
pagiii tsd,0.0
cowok susah susah gampang dilarang dilarang lakukan pasangannya bilang kemana kasih kemana hitung hitung ngelatih kejujuran,0.0
sih rumah bawaanya ngemil suka lupa puasa,0.0
ya allah frustasi gue 3 bocah cilik mengcapek,0.0
aaa gasabar banget dreamies,0.0
kakak menang ngestalk gue menit,0.0
gila setahun ya coba left and right,0.0
woke suh til fi guh sleep,0.0
chata,0.0
gue banget study negeri maunya beda jurusan sih,0.0
cacheteenlanoche ya ya ya,0.0
orang orang ya banget mutual twit,0.0
2 atay 3m sales repackaged sih gila keren banget,0.0
es yuri,0.0
aajtakkrishnakant rathore janjgir chhatisgarh bina covid koi patient hai to us patient kakak ilaj koi hosptnhi kr rhe mujhe pulmonary doctor consult karwa dijiye sir ya koi v nhi dekh rhe mujhe saas ki taklif oh rhi brething problem jbki covid pcr tes negative,0.0
sma fren lemot banget gue doang,0.0
cari mutualan only army biar genapin folls ku 300 huhubantu like ya facebook tenang flop pliz,0.0
protes isinya hampers makanan termakan sayang kebuang mempermasalahkan kemasannya sampah ribet ya kepala manusia,0.0
laundry keliling delivery service jemput 0700 1200 kapasitas min 5kg ambil hubung 0877 3647 7795,0.0
suasana hati nih nak marah je nih,0.0
hidup mencari terbaik menerima kenyataan dirimu,0.0
kitashin akashi banget vibesnya anjir,0.0
bangga banget aksgdksslsjsk,0.0
nyapu2 malas,0.0
disuruh mengambil nomor antrean nomor antrean nasabah dipanggil2 melayani keperluan sekolah nasabah mengambil duit menabung diharap antre kantor sepi hmmm,0.0
hmmmmm mengantuk,0.0
sayang perasaan penyanyiband suka underrated salah satunya overhype no salty,0.0
tulsa yesus freak,0.0
bighit ngumumin total po sih langsung day first week album rilis,0.0
hepibesde mamski awkward ya wkwk,0.0
ya allah mudahkan rezeki dikeluarga berilah kamikecukupan rezeki darimu,0.0
melok nggedekne melok ngerumati terkadang rela diikhlaskan begtu adil dirasakan,0.0
takut terjatuh merasakan indahnya bangkit ibbenk,0.0
gue jbjb isi lini gue an,0.0
cepat raya malas kerjaaaaaa,0.0
degdegan banget gue taeil dreamies wkwk aduh,0.0
1000 purnama chat dibalas dospem aduh mampus,0.0
astagfirullah berdosa mencari nasi padang buka dimana ya,0.0
yaampuun lucu banget buk kucingibuk ya kucingnya saudaraku melahirkan bawa anaknyaalso ih ngerawatnya makan pasir bawa dokter vaksin,0.0
season kali mitik keren banget,0.0
pikir gadis lucu senang sedih youto hentai ouji to warawanai,0.0
emo dahlah midsem sibuk nak class ganti paksa2 student oncam dahla senggugut cam nak mati nih,0.0
nan,0.0
baju need ngetikin daftar obat harga memasukkan tabel word drop v tolong,0.0
sekolah gue mengalami dibully sih rumah teman main gue dicubit diam diam rambut gue ditaruhkan mobil2an dijalani jdinya rambut digunting rumah teman sendal gue dibuang,0.0
maana jbbbb oiiii haussssssss berbincanggggg,0.0
sahabat disampingmu sabar mendengarkan keluh kesahmu bersedia menemanimu menjalani hidup,0.0
nilai menilai orang,0.0
niki brilliant,0.0
hi akun random iniakun twitnya cadangan ngebacotbackupan ulasanulasan kutonton kubaca apapun sesukanya risih blok unblok ya mari senyaman bersosial media enjoy ampth wup,0.0
huaaa senin semangat2nya nih skollamate ujian mandiri,0.0
busy,0.0
kayaknya benaran yoshlogs hype itzy,0.0
semoga semogaaaa,0.0
bwk bincang mengantuk nih,0.0
bubuk,0.0
apasihhh toilet mesti banget buka pintu kamar gue,0.0
nan,0.0
menyesal semalam ditonton aaaah hilang,0.0
tau sih jam segini gue muka bantal,0.0
dipusingin ke as,0.0
jibeeeeoooommmmm,0.0
 of rusia ukraine belarus georgia armenia moldova azerbaijan kazakhstan,0.0
apaga,0.0
niki best maknae,0.0
ya seungwoo byungchan rumah suka buka buka baju,0.0
4 jam ngeces mlebu tibak e adaptor e kecolok,0.0
trading 900k iahalos royalehighdiamonds rhdiamonds rhhalos royalehigh rhtrade royalehightrade rhtrades rhtrading royalehightrading rhtradings rhselling royalehighselling,0.0
in depok i merokok,0.0
makam dikasih bunga,0.0
kemarin mencari mutual maaf facebook sialan mrie pembersihan,0.0
wekura chimolaaaaaaaa,0.0
pagi syank eh siang ya sksk,0.0
agendaku mbengkel,0.0
otak bata,0.0
mencari kueeee bawain me ua orang tua gara gara kemarin terpakai orang memesan cust utama mencari biskuit kalengan langka nya rumah orang,0.0
ayangieeeeeeeeeeee gue donggg gabteng lucu aaaaaaa untung nuntukin jidat pingsan,0.0
muk menang cibu dolar,0.0
orang tulus sayang disia2in pergi,0.0
guys help me get 100 pengikut biar ngevote bbmas,0.0
anad2 rajud diay,0.0
71 7l,0.0
nih dikta2 bosan gue dengar kemarin ,0.0
nama perusahaan mirae hoshiho aka hoshi mashihod avvvvvv,0.0
konsultasi kia iyakan,0.0
menemukan app baca komik bayar 50k langganan perbulan puas baca bayar lagimurce,0.0
pc hilang,0.0
abang memaksakan pulang rumah mendekati idul fitri ujiannya hebat,0.0
ok push ranklesssgoii,0.0
bingung deh ya sans,0.0
hadis zaman kota palestina diambil alih musuh islam cakna sentiasa sokongan darinya berjinaklah menjejaki keturunan rasul saw iya berdakwah iya susur galurnya saidatinah fatimah ra,0.0
rambut kayak mangkok,0.0
mandi,0.0
o debut yuqi vai ser pop rock,0.0
memalsu cintakrn cinta palsu balasan palsujualgpsgpstrackermobilgpstrackermotor,0.0
benerbener ya gue on sehari bermain twitter berasa seabad,0.0
anjir lebaran nih bentar,0.0
tau ya besok besok tanggung penuh dipilih gakyknya dijalani berusaha terbaik,0.0
barang meninggalkan salat asar terhapuslah amalnya hrbukhari ramadan tingkatkan ketakwaan ej0po,0.0
balalaika go sur,0.0
bentar ulang fotonya png u u,0.0
kali nya gue menyesal sequel cerita gue suka,0.0
oh darling think can hu me my dad just said berguna hidup berguna hidup,0.0
kuliah keteteran check,0.0
gue b3den zh2ana dlwatyy hat3mlo eh 3l ftar bokra,0.0
uwuphobia kelas berat,0.0
selesai limit,0.0
masak menculik mino,0.0
dirancang olehku olehmu tuhan,0.0
nih tunjangan raya munculmuncul bilang,0.0
tunjangan raya nih,0.0
jual app premiumspotifyaktivasiperpanjang15k18k bln20k25k 2 blnbergaransi kecuali viuproses pengerjaan 1 jampembayaran via danaovo1kgopay1kshopeepay1k,0.0
gosh jibeomie,0.0
typoo muk dipin,0.0
orang asing bebas masuk pakai surat izin cerdas,0.0
akun yujew ca,0.0
cashback tokped alihkan tokopoint ovopoint skenario ovo gopay kasihan ovo haha,0.0
aduh,0.0
greget banget lihat dreamies penjualan nomor hihhhhhhhh tutup mata potensi dreamies,0.0
sedihnya bos akak mil sedar kena masuk icu covid,0.0
ta ta,0.0
tanggung anjir,0.0
jyp murio,0.0
sp mw 10rebu,0.0
hai gess damar,0.0
se geto but f united kingdom kenjaku,0.0
kayo rayo dreamies mencanak sales iya,0.0
cari mutualan,0.0
raya tunjangan raya tugas raya menjadi2,0.0
disuruh biar dihitung absensi giliran jawabannya menyolot aneh ih,0.0
jeep jeep jeeeepeeetaaaa,0.0
kebaikan kabar seru berkirim chat kayak ya nyaman bosan iya,0.0
guys tumpangan hidup 9,0.0
light rail transit album sales nya ktown4u yes24 gyobook sales etc peluang million seller nya gede banget rilis 660k sales ktown4u only fansign kawan kawan sok proudddd dreamies,0.0
wow selamat dream suka dream dream best unit,0.0
gue salah,0.0
sabar member ngespill jisung menangis ya,0.0
jarang sabiha nak tawar hati mor sapa mimpi serabut mcg,0.0
chun ya na pencilro pill myeon sok twit screenshoot go it a,0.0
anyone supplier oversized shi sweatshi nak color kuning embroidery,0.0
ih senang banget,0.0
bismillah,0.0
como muri0 jyp,0.0
tunjangan raya wkwk enak dikasih makanan enak,0.0
pesimis sih hehe,0.0
ra do jeleh po ngrungokne to the bone,0.0
agama hafalangoogle agamis,0.0
jyp,0.0
eh hujan turun buru cari be eduh pas nih gue bilang cari be eduh sih bilang nya sakit kehujanan gue bilang papa kehujanan eh senyum pa 9,0.0
trbab aybda hhhhhhhhhhhh,0.0
kapal impor eta nya pas banget malam takbiran coy ya allah h1 lebaran gue kerja wkwk,0.0
lihat video lucu direct message gue kirimkan,0.0
bingung ekstra chapt alur nya,0.0
time iya senggugut bfr period,0.0
georgia,0.0
good luck bbykwoh,0.0
hi guys kedai sta buka 400 online order 400 1000 malam whatapps direct message instagram 7scarves direct message terlepas pandang,0.0
again,0.0
hong minchan dimana,0.0
dingga dingga dingga dingga,0.0
guys lebaran,0.0
settle beli masatu,0.0
mamakku lihat akun twit jantungan,0.0
blah blah blah blah,0.0
ya allah nilai gue takut banget,0.0
kangen,0.0
jasa konsultasi kuliner manajemen design furniture info add pin scc 21ee2db2,0.0
main realita bocah cilik,0.0
gue ganteng mleyot ya ta,0.0
kehidupan perjalanan allah surganya tujuan utama ds,0.0
temanku carilah pacar biar jalan kamar ya seumuran pikir kesana sihaku langsung diam usahain,0.0
